
Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
15/03/2017 08:00,,14.71,,4.387,82.3,212.6
15/03/2017 09:00,,14.65,,7.12,86.4,239.3
15/03/2017 10:00,,14.62,,7.29,85,222.2
15/03/2017 11:00,,14.6,,8.63,84,230.1
15/03/2017 12:00,,14.6,,8.29,80,237.3
15/03/2017 13:00,,14.64,,5.996,77.8,221.4
15/03/2017 14:00,,14.69,,10.06,76.3,230.3
15/03/2017 15:00,,14.76,,8.09,77.1,233.5
15/03/2017 16:00,,14.8,,8.09,78.3,227.3
15/03/2017 17:00,,14.84,,8.89,80.1,231.7
15/03/2017 18:00,,14.87,,9.47,80,228.4
15/03/2017 19:00,,14.84,,8.96,81.8,225.1
15/03/2017 20:00,,14.82,,8.96,84.8,217.6
15/03/2017 21:00,,14.8,,5.923,85.2,219.8
15/03/2017 22:00,,14.78,,6.257,85.8,219.7
15/03/2017 23:00,,14.76,,9.35,86,219.2
16/03/2017 00:00,,14.73,,8.08,85.4,228.3
16/03/2017 01:00,,14.71,,7.18,84.2,214.2
16/03/2017 02:00,,14.71,,8.57,85.7,221.3
16/03/2017 03:00,,14.71,,6.89,89.3,215.5
16/03/2017 04:00,,14.71,,10.31,89.2,217.5
16/03/2017 05:00,,14.67,,8.35,87.7,228.2
16/03/2017 06:00,,14.64,,9.07,86.7,232.6
16/03/2017 07:00,,14.62,,7.94,82.1,225
16/03/2017 08:00,,14.6,,9.49,81.8,228.6
16/03/2017 09:00,,14.56,,11.85,70.9,242.6
16/03/2017 10:00,,14.54,,10.07,71.6,236.9
16/03/2017 11:00,,14.54,,9.33,62.27,242.2
16/03/2017 12:00,,14.54,,12.69,63.36,222.8
16/03/2017 13:00,,14.54,,10.48,56.35,244.4
16/03/2017 14:00,,14.6,,16.1,50.55,267.5
16/03/2017 15:00,,14.73,,11.26,49.57,271.6
16/03/2017 16:00,,14.87,,13.49,57.58,265.9
16/03/2017 17:00,,14.96,,16.97,63.38,270.3
16/03/2017 18:00,,14.96,,12.57,60.72,238.9
16/03/2017 19:00,,14.89,,10.03,64.42,237.1
16/03/2017 20:00,,14.8,,11.17,68.31,242
16/03/2017 21:00,,14.73,,10.37,72.3,228.4
16/03/2017 22:00,,14.66,,10.16,77,239.6
16/03/2017 23:00,,14.6,,7.64,80.2,224.1
16/03/2017 00:00,,14.55,,6.719,83,223.8
